,SubjectID,TestType,TotalTrials,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,Mono,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,Threshold,Std
103,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,104,51:50.6,1,4.973957777023315,0.4999577770233152,1,0,3.811,104,1,4.474,144,0,7,1,15,9,1,16,13,5,3,12,16,11,24,6,25,2,20,17,13.12,3.2594489969333855
104,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,105,52:01.4,1,,,2,0,7.64,105,0,4.899,18,-32,6,1,6,10,27,12,15,5,8,1,24,16,25,2,20,17,1,17,13.12,3.2594489969333855
105,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,106,52:12.3,1,4.833400011062622,0.5954000110626216,1,0,1.425,106,1,4.238,198,-56,4,1,4,10,20,5,3,8,30,6,1,17,26,17,11,17,6,17,13.12,3.2594489969333855
106,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,107,52:22.4,1,4.855165958404541,0.6601659584045407,1,0,7.055,107,1,4.195,270,-56,6,1,5,14,31,5,27,12,15,11,16,1,25,2,20,17,1,17,13.12,3.2594489969333855
107,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,108,52:32.4,1,5.039525032043457,0.5545250320434567,1,0,3.949,108,1,4.485,198,-56,6,1,4,15,6,2,2,8,15,1,17,3,25,6,20,17,1,17,13.12,3.2594489969333855
108,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,109,52:42.9,1,,,2,0,3.852,109,0,4.246,306,-32,7,1,10,10,6,1,13,12,7,16,28,8,4,11,9,2,20,17,13.12,3.2594489969333855
109,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,110,52:52.8,1,5.442869186401367,0.5098691864013674,1,0,2.189,110,1,4.933,342,56,8,1,26,9,11,12,27,5,22,1,16,3,8,4,5,11,9,2,13.12,3.2594489969333855
110,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,111,53:04.0,1,,,2,0,5.485,111,0,4.694,342,-56,5,1,1,7,27,8,28,2,9,11,10,3,20,17,1,17,26,17,13.12,3.2594489969333855
111,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,112,53:14.9,1,4.654927015304565,0.597927015,1,0,6.834,112,1,4.057,162,-32,6,1,8,14,1,1,27,3,3,11,9,2,10,4,20,17,26,17,13.12,3.2594489969333855
112,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,113,53:24.9,1,5.307475805282593,0.6294758052825928,1,0,6.369,113,1,4.678,72,0,6,1,13,14,1,8,14,4,23,12,30,2,19,11,20,17,26,17,13.12,3.2594489969333855
113,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,114,53:35.8,1,,,2,0,3.431,114,0,4.658,108,0,6,1,14,15,31,4,27,12,23,1,24,5,10,6,20,17,1,17,13.12,3.2594489969333855
114,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,115,53:46.7,1,5.191422939300537,0.7094229393005369,1,0,6.87,115,1,4.482,90,-32,7,1,7,14,26,8,27,16,8,6,17,1,18,4,5,11,20,17,13.12,3.2594489969333855
115,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,116,53:57.2,1,,,2,0,1.735,116,0,4.009,126,-56,5,1,3,14,21,6,14,12,18,8,5,11,20,17,1,17,26,17,13.12,3.2594489969333855
116,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,117,54:06.8,1,5.035088062286377,0.6320880622863774,1,0,1.139,117,1,4.403,162,32,7,1,23,9,21,1,27,2,3,16,16,6,9,11,25,5,20,17,13.12,3.2594489969333855
117,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,118,54:17.2,1,,,2,0,2.1,118,0,4.823,288,0,6,1,19,15,21,16,13,3,15,6,29,1,5,2,20,17,1,17,13.12,3.2594489969333855
118,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,119,54:28.3,1,5.022380828857422,0.9703808288574224,1,0,4.617,119,1,4.052,18,32,6,1,21,14,12,6,3,2,8,5,5,4,19,11,20,17,1,17,13.12,3.2594489969333855
119,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,120,54:38.0,1,4.689617872238159,0.5476178722381588,1,0,2.873,120,1,4.142,0,90,7,1,31,9,12,5,3,11,28,4,4,16,18,12,20,1,1,17,13.12,3.2594489969333855
120,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,121,54:48.1,1,4.723968982696533,0.5509689826965332,1,0,5.05,121,1,4.173,198,56,5,1,29,15,1,12,27,6,15,8,5,4,20,17,26,17,11,17,13.12,3.2594489969333855
121,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,122,54:58.5,1,5.434523105621338,0.5295231056213376,1,0,7.833,122,1,4.905,288,0,6,1,19,9,1,12,2,8,3,3,23,6,18,4,20,17,26,17,13.12,3.2594489969333855
122,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,123,55:09.7,1,,,2,0,2.771,123,0,4.362,270,-56,6,1,5,14,1,12,27,8,28,5,8,11,10,3,20,17,26,17,13.12,3.2594489969333855
123,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,124,55:19.9,1,5.570134162902832,0.5711341629028324,1,0,1.93,124,1,4.999,54,-56,7,1,2,9,1,11,14,5,15,2,29,1,30,16,10,8,20,17,13.12,3.2594489969333855
124,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,125,55:31.0,1,,,2,0,3.907,125,0,4.572,0,90,8,1,31,10,12,12,3,3,13,1,16,2,17,5,30,6,19,11,13.12,3.2594489969333855
125,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,126,55:41.9,1,,,2,0,3.864,126,0,4.867,0,90,4,1,31,9,13,11,23,12,9,1,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
126,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,127,55:52.4,1,5.606579065322876,0.670579065,1,0,3.297,127,1,4.936,108,0,6,1,14,7,31,4,22,3,8,6,30,5,19,12,20,17,1,17,13.12,3.2594489969333855
127,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,128,56:03.3,1,,,2,0,2.984,128,0,4.692,342,-56,4,1,1,10,27,4,4,12,5,2,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
128,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,129,56:14.5,1,,,2,0,1.861,129,0,4.082,144,0,6,1,15,9,26,1,22,4,8,11,9,8,19,5,20,17,1,17,13.12,3.2594489969333855
129,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,130,56:25.0,1,,,2,0,2.807,130,0,4.101,144,0,4,1,15,7,21,3,2,1,25,16,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
130,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,131,56:35.0,1,4.9933037757873535,0.8083037757873539,1,0,7.771,131,1,4.185,270,56,7,1,30,9,21,3,13,16,22,8,23,6,16,12,5,5,20,17,13.12,3.2594489969333855
131,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,132,56:45.0,1,,,2,0,6.801,132,0,4.039,198,56,8,1,29,10,1,2,26,16,22,6,27,3,29,4,30,5,18,11,13.12,3.2594489969333855
132,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,133,56:54.9,1,4.968796968460083,0.7417969684600827,1,0,7.958,133,1,4.227,306,-32,5,1,10,9,1,11,7,8,8,1,29,5,20,17,26,17,11,17,13.12,3.2594489969333855
133,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,134,57:05.3,1,,,2,0,7.216,134,0,4.342,144,0,5,1,15,10,26,11,7,6,24,3,19,1,20,17,1,17,11,17,13.12,3.2594489969333855
134,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,135,57:15.7,1,,,2,0,4.55,135,0,4.014,234,32,5,1,24,15,12,12,2,2,15,11,10,5,20,17,1,17,26,17,13.12,3.2594489969333855
135,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,136,57:26.1,1,4.808093786239624,0.6330937862396242,1,0,6.466,136,1,4.175,54,-56,8,1,2,9,21,8,11,16,2,1,4,2,17,3,5,4,9,12,13.12,3.2594489969333855
136,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,137,57:36.1,1,,,2,0,1.632,137,0,4.466,306,-32,4,1,10,7,1,16,2,8,29,12,20,17,26,17,11,17,6,17,13.12,3.2594489969333855
137,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,138,57:46.9,1,,,2,0,4.733,138,0,4.448,234,-32,7,1,9,14,1,12,2,5,3,16,8,3,29,2,25,6,20,17,13.12,3.2594489969333855
138,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,139,57:57.6,0,,,3,0,5.577,139,1,4.259,144,0,8,1,15,7,1,6,31,1,22,2,2,16,29,5,10,8,24,4,13.12,3.2594489969333855
139,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,140,58:07.6,1,4.801879883,0.474879883,1,0,6.684,140,1,4.327,342,-56,4,1,1,15,7,2,29,6,5,3,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
140,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,141,58:18.3,1,,,2,0,2.553,141,0,4.685,234,-32,6,1,9,14,26,1,22,6,15,11,23,8,10,3,20,17,1,17,13.12,3.2594489969333855
141,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,142,58:29.1,1,5.575442314147949,1.1364423141479492,1,0,3.294,142,1,4.439,288,0,7,1,19,9,26,1,2,16,22,8,28,11,4,3,18,6,20,17,13.12,3.2594489969333855
142,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,143,58:39.4,1,,,2,0,7.341,143,0,4.057,198,56,5,1,29,7,21,11,2,12,28,16,5,3,20,17,1,17,26,17,13.12,3.2594489969333855
143,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,144,58:49.3,1,5.495064973831177,0.5480649738311767,1,0,6.694,144,1,4.947,234,-32,7,1,9,14,1,12,13,2,14,1,15,11,4,4,20,5,26,17,13.12,3.2594489969333855
144,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,145,59:00.0,1,4.712975025177002,0.5559750251770019,1,0,3.143,145,1,4.157,0,0,8,1,11,10,21,16,28,1,2,3,4,5,23,2,10,6,25,8,13.12,3.2594489969333855
145,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,146,59:10.7,1,5.543914079666138,0.59791408,1,0,3.165,146,1,4.946,126,56,8,1,28,9,12,16,21,1,2,6,15,12,8,2,25,11,5,3,13.12,3.2594489969333855
146,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,147,59:21.9,1,,,2,0,5.542,147,0,4.151,198,-56,4,1,4,14,11,12,28,2,9,1,20,17,1,17,26,17,6,17,13.12,3.2594489969333855
147,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,148,59:32.4,1,,,2,0,3.492,148,0,4.435,90,32,4,1,22,15,21,16,15,8,25,5,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
148,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,149,59:43.1,1,,,2,0,6.202,149,0,4.591,288,0,7,1,19,9,26,6,12,16,3,2,28,4,4,5,18,11,20,17,13.12,3.2594489969333855
149,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,150,59:54.1,1,,,2,0,4.502,150,0,4.103,270,56,7,1,30,14,31,1,13,5,7,8,8,6,17,11,5,3,20,17,13.12,3.2594489969333855
150,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,151,00:03.8,1,,,2,0,5.1,151,0,4.754,18,32,6,1,21,14,13,5,14,12,29,11,18,2,19,16,20,17,1,17,13.12,3.2594489969333855
151,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,152,00:14.2,1,5.448674917221069,1.1026749172210693,1,0,1.46,152,1,4.346,36,0,6,1,12,9,26,6,3,12,23,5,9,2,10,3,20,17,1,17,13.12,3.2594489969333855
152,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,153,00:25.0,1,,,2,0,6.904,153,0,4.009,18,32,7,1,21,7,12,12,3,11,28,1,29,5,18,8,25,16,20,17,13.12,3.2594489969333855
153,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,154,00:34.7,1,,,2,0,6.184,154,0,4.231,0,0,5,1,11,9,22,1,23,8,9,4,20,11,1,17,26,17,11,17,13.12,3.2594489969333855
154,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,155,00:44.7,1,,,2,0,3.682,155,0,4.669,0,0,8,1,11,7,21,1,22,6,28,11,23,8,17,5,18,16,9,12,13.12,3.2594489969333855
155,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,156,00:55.8,1,,,2,0,6.756,156,0,4.654,126,-56,7,1,3,9,6,5,12,3,15,16,4,8,24,1,19,2,20,17,13.12,3.2594489969333855
156,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,157,01:06.2,1,,,2,0,3.461,157,0,4.41,234,32,4,1,24,14,20,11,22,4,4,6,1,17,26,17,11,17,6,17,13.12,3.2594489969333855
157,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,158,01:17.0,1,5.3093366622924805,0.6063366622924802,1,0,2.013,158,1,4.703,18,-32,4,1,6,10,14,16,16,5,30,1,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
158,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,159,01:27.4,1,,,2,0,1.788,159,0,4.616,306,-32,5,1,10,15,12,6,27,2,28,4,24,11,20,17,1,17,26,17,13.12,3.2594489969333855
159,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,160,01:37.6,1,4.905761957168579,0.6467619571685788,1,0,6.558,160,1,4.259,180,0,4,1,16,15,31,6,28,12,30,5,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
160,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,161,02:17.0,1,5.031754016876221,0.7897540168762207,1,0,1.055,161,1,4.242,0,90,4,1,31,9,3,4,23,3,30,2,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
161,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,162,02:27.0,1,5.555584907531738,1.2105849075317383,1,0,1.955,162,1,4.345,234,-32,6,1,9,15,26,8,7,4,3,16,29,1,10,5,20,17,1,17,13.12,3.2594489969333855
162,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,163,02:37.1,1,,,2,0,7.628,163,0,4.907,306,32,6,1,25,10,6,5,27,11,15,2,16,1,30,12,20,17,1,17,13.12,3.2594489969333855
163,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,164,02:48.1,1,5.411557197570801,0.659557198,1,0,7.988,164,1,4.752,108,0,5,1,14,9,6,12,15,3,18,6,25,8,20,17,1,17,26,17,13.12,3.2594489969333855
164,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,165,02:59.0,1,5.395567893981934,0.4475678939819332,1,0,5.391,165,1,4.948,72,0,8,1,13,9,26,12,1,6,27,11,29,5,8,8,30,3,24,1,13.12,3.2594489969333855
165,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,166,03:10.2,1,5.499960660934448,0.5529606609344482,1,0,4.917,166,1,4.947,90,32,4,1,22,10,20,1,16,11,25,4,1,17,26,17,11,17,6,17,13.12,3.2594489969333855
166,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,167,03:21.0,1,,,2,0,7.848,167,0,4.972,108,0,4,1,14,9,20,3,8,1,5,4,1,17,26,17,11,17,6,17,13.12,3.2594489969333855
167,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,168,03:31.9,1,4.672006845474243,0.5710068454742432,1,0,1.677,168,1,4.101,54,56,4,1,27,15,12,11,15,8,9,6,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
168,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,169,03:42.0,1,4.717976093292236,0.4679760932922363,1,0,5.548,169,1,4.25,252,0,8,1,18,9,1,1,31,5,22,3,3,2,4,11,23,12,24,6,13.12,3.2594489969333855
169,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,170,03:52.7,1,,,2,0,6.298,170,0,4.879,252,0,8,1,18,15,31,3,20,4,7,2,22,1,4,12,8,16,30,8,13.12,3.2594489969333855
170,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,171,04:04.0,1,,,2,0,5.811,171,0,4.85,324,0,5,1,20,10,1,2,7,11,3,1,4,16,20,17,26,17,11,17,13.12,3.2594489969333855
171,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,172,04:15.2,1,,,2,0,6.737,172,0,4.261,198,-56,8,1,4,15,6,12,31,3,7,11,28,6,23,5,10,1,5,8,13.12,3.2594489969333855
172,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,173,04:25.8,1,5.232730865478516,0.5997308654785156,1,0,6.683,173,1,4.633,198,56,8,1,29,9,11,1,6,16,3,4,14,3,23,8,19,6,10,2,13.12,3.2594489969333855
173,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,174,04:36.7,1,,,2,0,3.955,174,0,4.376,198,56,7,1,29,7,31,12,13,5,14,6,28,16,24,4,5,2,20,17,13.12,3.2594489969333855
174,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,175,04:47.0,1,,,2,0,3.711,175,0,4.64,144,0,7,1,15,9,31,4,12,3,7,1,4,16,24,6,10,8,20,17,13.12,3.2594489969333855
175,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,176,04:57.7,1,,,2,0,7.036,176,0,4.645,72,0,7,1,13,10,6,2,14,8,28,6,29,5,9,11,10,1,20,17,13.12,3.2594489969333855
176,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,177,05:08.4,1,,,2,0,3.526,177,0,4.814,72,0,6,1,13,10,1,5,15,3,23,8,17,16,25,6,20,17,26,17,13.12,3.2594489969333855
177,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,178,05:30.6,1,5.333004951477051,0.7050049514770507,1,0,2.495,178,1,4.628,234,32,5,1,24,14,11,3,22,16,3,11,20,4,1,17,26,17,6,17,13.12,3.2594489969333855
178,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,179,05:41.3,1,5.378230094909668,0.9402300949096682,1,0,6.912,179,1,4.438,306,-32,4,1,10,10,26,5,13,2,15,4,20,17,1,17,11,17,6,17,13.12,3.2594489969333855
179,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,180,05:51.4,1,4.756846666,0.5468466663360596,1,0,4.828,180,1,4.21,72,0,7,1,13,9,11,6,22,3,8,11,4,4,18,2,25,12,20,17,13.12,3.2594489969333855
180,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,181,06:01.3,1,4.695700168609619,0.5047001686096193,1,0,7.045,181,1,4.191,234,32,4,1,24,9,12,8,3,4,29,5,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
181,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,182,06:11.9,1,5.238572120666504,0.6015721206665043,1,0,7.752,182,1,4.637,306,32,6,1,25,10,1,3,12,2,14,11,29,5,5,8,20,17,26,17,13.12,3.2594489969333855
182,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,183,06:23.0,1,4.801612138748169,0.6336121387481688,1,0,3.715,183,1,4.168,0,90,8,1,31,14,21,1,28,3,2,2,16,4,8,16,5,11,24,8,13.12,3.2594489969333855
183,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,184,06:33.4,1,5.161324739456177,0.5653247394561767,1,0,6.602,184,1,4.596,198,56,7,1,29,14,6,16,2,5,3,3,23,4,24,2,20,8,1,17,13.12,3.2594489969333855
184,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,185,06:44.4,1,4.6432881355285645,0.6362881355285648,1,0,3.272,185,1,4.007,144,0,5,1,15,9,1,12,14,2,9,6,10,11,20,17,26,17,11,17,13.12,3.2594489969333855
185,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,186,06:54.3,0,,,3,0,3.693,186,1,4.513,54,56,5,1,27,15,21,12,8,2,29,11,10,8,20,17,1,17,26,17,13.12,3.2594489969333855
186,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,187,07:04.5,1,,,2,0,7.504,187,0,4.57,342,56,8,1,26,7,31,5,14,1,13,2,29,16,8,6,30,11,9,3,13.12,3.2594489969333855
187,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,188,07:36.6,1,,,2,0,5.289,188,0,4.486,72,0,8,1,13,10,20,6,21,8,13,1,8,3,15,12,5,2,18,16,13.12,3.2594489969333855
188,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,189,08:19.2,1,,,2,0,3.946,189,0,4.718,306,32,8,1,25,15,26,8,6,11,22,1,14,6,16,16,4,4,5,5,13.12,3.2594489969333855
189,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,190,08:30.1,0,8.438226938,,4,0,7.542,190,0,4.57,144,0,8,1,15,10,12,1,20,11,7,2,14,12,23,16,9,5,18,3,13.12,3.2594489969333855
190,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,191,08:51.6,1,,,2,0,7.632,191,0,4.886,54,56,5,1,27,10,11,4,16,16,24,5,20,11,1,17,26,17,6,17,13.12,3.2594489969333855
191,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,192,09:12.7,1,,,2,0,6.286,192,0,4.831,18,-32,4,1,6,7,28,8,4,1,9,12,20,17,1,17,26,17,11,17,13.12,3.2594489969333855
192,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,193,09:24.1,1,4.8551530838012695,0.7801530838012694,1,0,7.455,193,1,4.075,252,0,4,1,18,9,26,11,2,4,4,6,20,17,1,17,11,17,6,17,13.12,3.2594489969333855
193,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,194,09:33.9,1,4.835108757019043,0.7851087570190431,1,0,5.954,194,1,4.05,306,32,8,1,25,9,20,1,26,5,3,11,22,16,8,12,23,6,24,3,13.12,3.2594489969333855
194,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,195,10:04.8,1,5.639771938323975,0.8127719383239747,1,0,6.392,195,1,4.827,0,0,5,1,11,10,27,8,3,4,17,5,19,16,20,17,1,17,26,17,13.12,3.2594489969333855
195,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,196,10:25.6,1,,,2,0,2.913,196,0,4.075,108,0,5,1,14,9,26,11,3,3,29,5,25,1,20,17,1,17,11,17,13.12,3.2594489969333855
196,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,197,10:35.4,1,,,2,0,5.352,197,0,4.452,252,0,4,1,18,14,1,8,13,12,29,11,20,17,26,17,11,17,6,17,13.12,3.2594489969333855
197,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,198,11:07.5,0,,,3,0,5.123,198,1,4.752,324,0,5,1,20,10,11,8,7,6,8,3,17,4,20,17,1,17,26,17,13.12,3.2594489969333855
198,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,199,12:22.4,1,5.905781030654907,1.811781030654907,1,0,4.472,199,1,4.094,342,-56,5,1,1,7,2,1,3,8,9,3,19,11,20,17,1,17,26,17,13.12,3.2594489969333855
199,5,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-02_13-27-35,200,12:32.3,1,5.953453779220581,1.6654537792205808,1,0,5.526,200,1,4.288,126,-56,5,1,3,7,6,2,13,8,9,1,20,12,1,17,26,17,11,17,13.12,3.2594489969333855
200,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,1,26:04.6,0,,,3,0,1.234,1,1,4.56,54,56,7,1,27,7,21,1,14,2,23,6,4,3,30,5,10,8,20,17,9.280000000000001,3.1893844508036446
201,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,2,26:14.9,0,,,3,0,4.956,2,1,4.48,108,0,6,1,14,7,31,8,13,1,16,4,9,11,10,6,20,17,1,17,9.280000000000001,3.1893844508036446
202,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,3,26:25.7,1,5.428252220153809,1.3882522201538086,1,0,5.875,3,1,4.04,108,0,8,1,14,9,21,11,11,1,14,4,23,2,29,8,30,16,5,3,9.280000000000001,3.1893844508036446
203,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,4,26:36.0,1,5.593677043914795,1.133677043914795,1,0,3.593,4,1,4.46,72,0,8,1,13,14,26,1,20,5,28,3,17,11,23,16,30,2,5,8,9.280000000000001,3.1893844508036446
204,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,5,26:46.7,0,2.8774709701538086,,4,0,5.019,5,1,4.115,198,-56,6,1,4,14,1,8,27,16,3,3,30,1,20,6,26,17,11,17,9.280000000000001,3.1893844508036446
205,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,6,26:56.7,0,4.214452028274536,,4,0,6.057,6,0,4.382,72,0,5,1,13,10,11,2,8,5,24,3,5,8,20,17,1,17,26,17,9.280000000000001,3.1893844508036446
206,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,7,27:07.0,0,3.557911872863769,,4,0,3.857,7,0,4.41,270,56,7,1,30,10,31,1,27,11,7,6,23,4,4,16,20,2,1,17,9.280000000000001,3.1893844508036446
207,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,8,27:17.8,1,4.561305046081543,0.3893050460815432,1,0,6.36,8,1,4.172,306,32,7,1,25,9,6,8,27,6,14,2,28,5,4,4,24,1,20,17,9.280000000000001,3.1893844508036446
208,8,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_13-24-39,9,27:27.8,0,4.203450202941895,,4,0,7.668,9,0,4.953,0,90,7,1,31,14,2,12,7,5,23,16,16,8,9,2,25,11,20,17,9.280000000000001,3.1893844508036446
