,SubjectID,TestType,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,index,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,TargetSource
48,1,Behaviour_MultipleSources,2023-04-24_10-22-48,49,38:53.9,1,,,2,0,4.093,0,49,0,4.131,0,0,6,11,10,13,13,14,2,16,8,17,4,20,16,1,17,26,17,front
49,1,Behaviour_MultipleSources,2023-04-24_10-22-48,50,39:03.5,1,,,2,0,4.677,0,50,0,4.302,180,0,6,16,10,6,7,22,4,28,1,18,6,10,16,20,17,1,17,back
50,1,Behaviour_MultipleSources,2023-04-24_10-22-48,51,39:13.4,1,4.9230358600616455,0.5910358600616457,1,0,4.642,0,51,1,4.332,72,0,4,13,10,12,13,23,1,25,6,20,17,1,17,26,17,11,17,right
51,1,Behaviour_MultipleSources,2023-04-24_10-22-48,52,39:23.3,1,6.064887046813965,1.519887046813965,1,0,4.691,0,52,1,4.545,0,90,7,31,14,2,6,14,15,28,13,16,12,9,1,5,4,20,17,top
52,1,Behaviour_MultipleSources,2023-04-24_10-22-48,53,39:33.4,1,,,2,0,4.247,0,53,0,4.982,252,0,7,18,14,26,5,13,16,22,2,23,13,16,4,20,15,1,17,left
53,1,Behaviour_MultipleSources,2023-04-24_10-22-48,54,39:43.9,1,,,2,0,4.521,0,54,0,4.144,0,90,6,31,14,7,1,14,13,4,2,17,4,25,6,20,17,1,17,top
54,1,Behaviour_MultipleSources,2023-04-24_10-22-48,55,39:53.6,1,,,2,0,4.301,0,55,0,4.954,252,0,4,18,11,31,8,2,2,16,4,20,17,1,17,26,17,11,17,left
55,1,Behaviour_MultipleSources,2023-04-24_10-22-48,56,40:04.1,1,,,2,0,4.787,0,56,0,4.583,0,0,5,11,9,22,5,16,12,17,2,20,13,1,17,26,17,11,17,front
56,1,Behaviour_MultipleSources,2023-04-24_10-22-48,57,40:14.3,0,7.709593296051025,,4,0,4.347,0,57,0,4.208,72,0,7,13,3,21,5,3,15,23,12,17,8,24,16,25,4,20,17,right
57,1,Behaviour_MultipleSources,2023-04-24_10-22-48,58,40:24.0,0,6.810971975326538,,4,0,4.309,0,58,0,4.497,180,0,8,16,9,26,8,12,13,14,16,13,6,16,4,18,15,5,12,back
58,1,Behaviour_MultipleSources,2023-04-24_10-22-48,59,40:34.1,1,,,2,0,4.22,0,59,0,4.182,180,0,7,16,11,21,15,12,6,7,4,28,5,30,7,20,8,1,17,back
59,1,Behaviour_MultipleSources,2023-04-24_10-22-48,60,40:43.8,1,,,2,0,4.065,0,60,0,4.287,72,0,5,13,11,6,1,15,16,24,12,30,8,20,17,1,17,26,17,right
60,1,Behaviour_MultipleSources,2023-04-24_10-22-48,61,40:53.7,1,5.677295923233032,0.7832959232330321,1,0,4.643,0,61,1,4.894,0,90,7,31,11,12,12,14,4,15,13,4,1,18,16,25,6,20,17,top
61,1,Behaviour_MultipleSources,2023-04-24_10-22-48,62,41:04.1,1,5.600167274475098,1.4261672744750973,1,0,4.357,0,62,1,4.174,180,0,6,16,3,11,1,27,2,28,4,30,5,20,8,1,17,26,17,back
62,1,Behaviour_MultipleSources,2023-04-24_10-22-48,63,41:13.8,1,,,2,0,4.047,0,63,0,4.234,72,0,4,13,9,20,5,8,13,25,2,1,17,26,17,11,17,6,17,right
63,1,Behaviour_MultipleSources,2023-04-24_10-22-48,64,41:23.6,1,,,2,0,4.634,0,64,0,4.294,252,0,6,18,10,11,4,22,16,28,6,29,8,25,7,20,17,1,17,left
64,1,Behaviour_MultipleSources,2023-04-24_10-22-48,65,41:33.4,1,5.158265829086304,0.7882658290863036,1,0,4.909,0,65,1,4.37,0,90,8,31,9,6,4,28,15,13,12,15,8,4,6,9,2,19,13,top
65,1,Behaviour_MultipleSources,2023-04-24_10-22-48,66,41:43.4,1,,,2,0,4.048,0,66,0,4.521,180,0,4,16,3,12,15,27,16,10,4,20,17,1,17,26,17,11,17,back
66,1,Behaviour_MultipleSources,2023-04-24_10-22-48,67,41:53.4,1,5.727401971817017,0.8674019718170163,1,0,4.32,0,67,1,4.86,252,0,5,18,3,11,6,13,2,23,13,25,7,20,17,1,17,26,17,left
67,1,Behaviour_MultipleSources,2023-04-24_10-22-48,68,42:03.8,1,,,2,0,4.976,0,68,0,4.635,72,0,4,13,11,21,8,4,1,19,4,20,17,1,17,26,17,11,17,right
68,1,Behaviour_MultipleSources,2023-04-24_10-22-48,69,42:14.0,1,,,2,0,4.762,0,69,0,4.111,0,0,5,11,14,22,4,16,2,17,5,10,15,20,17,1,17,26,17,front
69,1,Behaviour_MultipleSources,2023-04-24_10-22-48,70,42:23.6,1,,,2,0,4.551,0,70,0,4.507,252,0,6,18,9,26,16,27,15,3,7,29,8,19,6,20,17,1,17,left
70,1,Behaviour_MultipleSources,2023-04-24_10-22-48,71,42:33.7,1,5.099977970123291,0.5869779701232911,1,0,4.81,0,71,1,4.513,180,0,8,16,10,12,15,31,7,13,6,3,8,23,12,25,4,10,5,back
71,1,Behaviour_MultipleSources,2023-04-24_10-22-48,72,42:43.8,1,,,2,0,4.957,0,72,0,4.381,0,90,5,31,14,2,2,15,15,9,4,19,5,20,17,1,17,26,17,top
72,1,Behaviour_MultipleSources,2023-04-24_10-22-48,73,42:53.7,1,5.064820051193237,0.6548200511932372,1,0,4.162,0,73,1,4.41,180,0,4,16,9,12,4,3,8,30,16,20,17,1,17,26,17,11,17,back
73,1,Behaviour_MultipleSources,2023-04-24_10-22-48,74,43:03.7,1,,,2,0,4.288,0,74,0,4.093,0,0,7,11,11,2,13,22,8,23,15,17,2,18,16,10,5,20,17,front
